dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
202505,0010019,TD11300027000,광주은행,미즈월복리정기예금,"영업점,인터넷,스마트폰,기타","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%","▶ 최고우대금리 0.2% 
 ① 요구불평잔 : 0.2% -300만원이상 0.1%, 500만원이상 0.2%
 ② 신용(체크)카드결제실적 : 0.1% -전월결제금 300만원이상 0.05%, 500만원이상 0.1%",1,만18세이상 여성으로 실명의 개인 및 개인사업자,"1. 가입기간 : 1년이상 3년제
2. 가입금액 : 5백만원이상 최고 50백만원",50000000.0,20250520,,202505211051,M,복리,24,2.32,2.52
202505,0010019,TD11300027000,광주은행,미즈월복리정기예금,"영업점,인터넷,스마트폰,기타","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%","▶ 최고우대금리 0.2% 
 ① 요구불평잔 : 0.2% -300만원이상 0.1%, 500만원이상 0.2%
 ② 신용(체크)카드결제실적 : 0.1% -전월결제금 300만원이상 0.05%, 500만원이상 0.1%",1,만18세이상 여성으로 실명의 개인 및 개인사업자,"1. 가입기간 : 1년이상 3년제
2. 가입금액 : 5백만원이상 최고 50백만원",50000000.0,20250520,,202505211051,M,복리,36,2.26,2.46
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,1,2.24,2.34
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,3,2.22,2.32
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,6,2.2,2.3
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,12,2.2,2.4
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,24,2.22,2.42
202505,0010019,TD11300031000,광주은행,스마트모아Dream정기예금,"인터넷,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 1천만원 이상 가입시 최대 0.2%우대,1,개인 및 개인사업자,"1. 가입기간 : 1개월이상 3년제
2. 최소가입금액 : 100만원이상",,20250520,,202505211050,S,단리,36,2.16,2.36
202505,0010019,TD11300035000,광주은행,굿스타트예금,스마트폰,"*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%","▶ 최고우대금리 0.5% 
 ① 첫예금거래 : 0.4% -최근1년동안 정기예금 계좌 신규 또는 해지이력이 없는경우
 ② 개인(신용)정보 수집이용동의 : 0.1% -만기일전일까지 유지시",1,개인 및 개인사업자,"1. 가입기간 : 1년제
2. 가입금액 : 1백만원이상 최고 1억원(1인1계좌)",100000000.0,20250520,,202505211051,S,단리,12,2.1,2.6
202505,0010019,TD11300036000,광주은행,The플러스예금,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 해당사항없음,1,"개인 및 법인(단,국가 지자체 및 금융기관 제외)","1. 가입기간 : 3개월,6개월,1년제
2. 가입금액 : 10백만원이상 고객당 10억원한도",1000000000.0,20250520,,202505211051,S,단리,3,2.65,2.65
202505,0010019,TD11300036000,광주은행,The플러스예금,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 해당사항없음,1,"개인 및 법인(단,국가 지자체 및 금융기관 제외)","1. 가입기간 : 3개월,6개월,1년제
2. 가입금액 : 10백만원이상 고객당 10억원한도",1000000000.0,20250520,,202505211051,S,단리,6,2.6,2.6
202505,0010019,TD11300036000,광주은행,The플러스예금,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 일반정기예금 고시금리의 1/2 
*만기후 1개월 초과: 0.01%",▶ 해당사항없음,1,"개인 및 법인(단,국가 지자체 및 금융기관 제외)","1. 가입기간 : 3개월,6개월,1년제
2. 가입금액 : 10백만원이상 고객당 10억원한도",1000000000.0,20250520,,202505211051,S,단리,12,2.6,2.6
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,1,2.0,2.1
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,3,2.1,2.2
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,6,2.25,2.35
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,12,2.3,2.4
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,24,2.2,2.3
202505,0010020,101272000006,제주은행,"제주Dream
정기예금
(개인/만기
지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 연 0.1%p(항목별 0.1%p)
①급여이체
②적립식예금 잔액 10만원 이상 보유
③탑스, 주거래 고객
④결제계좌(가맹점) 전월 입금액 10만원 이상 
⑤비과세종합저축 대상 고객
⑥다자녀(3인이상 자녀)가정
⑦탐나는 J연금통장 가입고객
⑧국민연금안심통장 가입고객
⑨공무원연금안심통장 가입고객",1,제한없음,가입금액 : 1백만원 이상,,20250520,,202505201417,S,단리,36,2.2,2.3
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,1,1.4,2.6
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,3,1.7,2.65
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,6,1.9,2.7
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,12,2.0,2.7
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,24,1.85,2.5
202505,0010020,101272000057,제주은행,"J정기예금
(만기지급식)","영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","- 아래의 우대요건 충족시 최고 0.5%p 추가 우대 
①비대면 채널 가입시 0.3%제공(신규시제공)  
(단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음)
②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)",1,"실명의 
개인 및 
개인사업자",가입금액 : 30만원 이상,,20250520,,202505201417,S,단리,36,1.85,2.5
